,clTrackID,timepoint,rel_time,rel_r,r_squared,circle_radius,radius_velocity,radius_acceleration,wave_centroid,cell_density,ca_avg_sig,split,trackable,drug_name,drug_dose,volunteer_ID,wave_ID,image_ID,real_time
1715,7,197,17,267.4805577493757,71545.84877391711,327.42430468859874,1.6028081959595,0.0238436215710106,[172.36272607 231.97459292],4372.3602701103255,373.94278927402297,1.0,True,,,8,76-7,76,85.0
1716,7,198,18,276.23327968136306,76304.82480352215,336.1770266205861,1.691066872961858,-0.0189862579542381,[171.55819918 233.52422289],4383.611116736534,370.62048997246416,1.0,True,,,8,76-7,76,90.0
1717,7,199,19,284.39122647899427,80878.36969822661,344.3349734182173,1.4129456164171188,-0.0845168125954018,[171.29110785 234.80419617],4394.861963362742,368.21332592741413,1.0,True,,,8,76-7,76,95.0
1718,7,200,20,290.36273584553425,84310.5183677035,350.3064827847573,0.8458987470078398,-0.0958233090300046,[170.73793005 236.44665348],4389.236540049638,364.989210205987,1.0,True,,,8,76-7,76,100.0
1719,7,201,21,292.85021394907267,85761.24781001764,352.7939608882957,0.454712526117072,-0.0387142841763085,[170.82917715 238.51485577],4366.7348467972215,363.1734994150112,1.0,True,,,8,76-7,76,105.0
1720,7,202,22,294.90986110670497,86971.82617797602,354.853608045928,0.4587559052447545,-0.0035181220179936,[170.90501664 240.45222596],4356.890355999289,360.9555408487656,1.0,True,,,8,76-7,76,110.0
1721,7,203,23,297.4377730015202,88469.22880810387,357.38151994074326,0.4195313059371358,-0.0151862366663317,[171.41869957 243.2884481 ],4349.858576857908,359.9857357268634,1.0,True,,,8,76-7,76,115.0
1722,7,204,24,299.1051741660763,89463.90521291885,359.04892110529937,0.306893538581437,-0.0143234861138421,[173.57194566 245.05238045],4386.423828393086,357.98360849474693,1.0,True,,,8,76-7,76,120.0
1723,7,205,25,300.5067083873345,90304.28178579056,360.4504553265576,0.2762964447987144,-0.0088797640403299,[174.36983488 245.69947391],4370.9539142820495,356.3740501317702,1.0,True,,,8,76-7,76,125.0
1724,7,206,26,301.86813861406347,91124.37311031944,361.8118855532865,0.2180958981781373,-0.0154156802013017,[174.43789106 246.8724293 ],4368.1412026254975,354.99341739839514,1.0,True,,,8,76-7,76,130.0
1725,7,207,27,302.68766736911596,91619.8239773566,362.631414308339,0.1221396427856973,-0.0196067915534507,[174.90241925 247.36868264],4396.268319191019,353.5967122445844,1.0,True,,,8,76-7,76,135.0
1726,7,208,28,303.08953504192044,91863.26625192752,363.0332819811435,0.0220279826436296,-0.0158457212059335,[175.2002346  247.85215956],4369.5475584537735,353.3352754174693,1.0,True,,,8,76-7,76,140.0
1727,7,209,29,302.90794719555225,91753.22447422348,362.8516941347753,-0.0363175692736376,-0.0116691103834534,[175.14178646 247.98025189],4342.826797716528,352.7195953531796,1.0,True,,,8,76-7,76,145.0
1728,8,264,0,0.0,0.0,77.20607398448983,-0.9338694290025102,0.3240216041585045,[208.29141929 222.86271996],12920.190994372326,470.84864130434784,0.0,True,,,16,78-8,78,0.0
1729,8,265,1,-4.669347145012551,21.802802760636865,72.53672683947728,0.6862385917900127,0.3263201449102889,[212.39568991 218.96262575],13010.197767381997,480.57666062801934,0.0,True,,,16,78-8,78,5.0
1730,8,266,2,6.862385917900127,47.09234048619397,84.06845990238996,2.329332020100378,0.1260931856965834,[214.01602614 220.33216692],13049.575730573724,480.2481884057971,0.0,True,,,16,78-8,78,10.0
1731,8,267,3,18.62397305599123,346.85237239028726,95.83004704048106,1.947170448755847,-0.0127572640173646,[216.77424782 223.04830066],13015.8231906951,494.0606280193237,0.0,True,,,16,78-8,78,15.0
1732,8,268,4,26.33409040545861,693.4843174828665,103.54016438994844,2.201759379926732,0.1725299134980112,[218.11464321 226.39081902],12962.381669220607,508.42050120772944,0.0,True,,,16,78-8,78,20.0
1733,8,269,5,40.641566855258546,1651.73695645045,117.84764083974838,3.672469583735959,0.1583486255223608,[220.09876932 228.68766349],13014.416834866825,523.3134359903381,0.0,True,,,16,78-8,78,25.0
1734,8,270,6,63.05878624281819,3976.410522417437,140.26486022730802,3.785245635150341,-0.0809021614630087,[221.69050907 229.94711628],13010.197767381997,537.7481582125604,0.0,True,,,16,78-8,78,30.0
1735,8,271,7,78.49402320676198,6161.311679183684,155.7000971912518,2.8634479691058714,-0.1267195915165015,[221.95225014 230.04462836],13018.63590235165,544.8119867149759,0.0,True,,,16,78-8,78,35.0
1736,8,272,8,91.69326593387687,8407.655017620671,168.8993399183667,2.518049719985325,-0.0384230572390342,[223.09077888 230.6133498 ],12997.540564927507,551.9330012077295,0.0,True,,,16,78-8,78,40.0
1737,8,273,9,103.6745204066152,10748.406181541672,180.88059439110503,2.479217396715529,-0.0213696019383315,[223.423461   230.50960216],12941.286331796466,554.1123490338164,0.0,True,,,16,78-8,78,45.0
1738,8,274,10,116.4854399010322,13568.857708936985,193.69151388552203,2.30435370060201,-0.0770755076399924,[223.48078228 230.13011633],12932.84819682681,545.4038647342995,1.0,True,,,16,78-8,78,50.0
1739,8,275,11,126.71805741263528,16057.466074431935,203.9241313971251,1.7084623203156042,-0.0759334532575755,[222.79934414 229.66103672],12973.632515846815,539.1740338164251,1.0,True,,,16,78-8,78,55.0
1740,8,276,12,133.57006310418825,17840.96175765683,210.77613708867807,1.5450191680262548,-0.0305843462824128,[222.23002482 228.84257785],12938.473620139914,521.5966787439613,1.0,True,,,16,78-8,78,60.0
1741,8,277,13,142.16824909289784,20211.811050140248,219.3743230773877,1.4026188574914755,-0.0899129911838258,[220.71796566 228.17530387],12908.940147746116,506.79269323671497,1.0,True,,,16,78-8,78,65.0
1742,8,278,14,147.59625167910298,21784.65350972111,224.8023256635928,0.6458892561879963,-0.1293573092776216,[220.28807196 229.51078412],12939.87997596819,492.22249396135265,1.0,True,,,16,78-8,78,70.0
1743,8,279,15,148.6271416547778,22090.02723646939,225.83321563926765,0.109045764715259,-0.0633975721892443,[219.43541918 230.24251482],12931.441840998534,476.4113526570048,1.0,True,,,16,78-8,78,75.0
1744,8,280,16,148.68670932625554,22107.737530270424,225.8927833107454,0.011913534295553,-0.0194264460839411,[218.85150404 230.05355927],12914.565571059222,465.77089371980674,1.0,True,,,16,78-8,78,80.0
1745,12,212,0,0.0,0.0,56.37259900312695,1.0815736985080704,-0.0747362687819988,[201.6        219.15714286],14419.366307314624,423.6937811797859,0.0,True,,,16,79-12,79,0.0
1746,12,213,1,5.407868492540352,29.24504163261066,61.7804674956673,0.7078923545980764,-0.0008816356553952,[200.00472566 219.91774458],14410.928172344968,430.2214478845348,0.0,True,,,16,79-12,79,5.0
1747,12,214,2,7.078923545980764,50.111158569840875,63.451522549107715,1.072757341954118,0.3212222697322439,[200.08177711 220.3449986 ],14379.988344122894,433.2333295251152,0.0,True,,,16,79-12,79,10.0
1748,12,215,3,16.135441912081532,260.35248569815735,72.50804091520848,3.920115051920515,0.3459780592979728,[202.87250014 220.25209865],14365.924785840132,448.22409459613846,0.0,True,,,16,79-12,79,15.0
1749,12,216,4,46.280074065185914,2141.845255479094,102.65267306831286,4.532537934933846,-0.079916669006187,[205.93477335 217.79571548],14346.235804244268,464.179367074146,0.0,True,,,16,79-12,79,20.0
1750,12,217,5,61.460821261419994,3777.432550128216,117.83342026454694,3.1209483618586447,-0.1437118763657267,[205.11770374 221.3555888 ],14409.521816516692,489.9073460527819,0.0,True,,,16,79-12,79,25.0
1751,12,218,6,77.48955768377236,6004.631550026684,133.8621566868993,3.0954191712765793,-0.0090472018405604,[204.76328408 222.12066843],14374.36292080979,517.2521611637915,0.0,True,,,16,79-12,79,30.0
1752,12,219,7,92.41501297418579,8540.534623018926,148.78761197731274,3.03047634345304,-0.0136452468313795,[204.74739577 222.64632238],14360.299362527028,542.3055904642218,0.0,True,,,16,79-12,79,35.0
1753,12,220,8,107.79432111830276,11619.615665355772,164.1669201214297,2.9589667029627833,-0.0481951948426538,[205.13166487 223.03085063],14356.0802950422,560.8889142770098,0.0,True,,,16,79-12,79,40.0
1754,12,221,9,122.00468000381362,14885.14194283296,178.37727900694057,2.5485243950265017,-0.0537354244714899,[205.30746084 223.97802989],14336.391313446336,571.9479987813702,0.0,True,,,16,79-12,79,45.0
1755,12,222,10,133.27956506856776,17763.442464866588,189.65216407169473,2.421612458247884,-0.01715844552704,[205.85288537 224.71413642],14319.515043507025,575.0682051867931,0.0,True,,,16,79-12,79,50.0
1756,12,223,11,146.22080458629245,21380.52369386272,202.5934035894194,2.3769399397561015,-0.0342115121120929,[206.46180978 225.90712705],14403.896393203588,576.15941201112,0.0,True,,,16,79-12,79,55.0
1757,12,224,12,157.04896446612884,24664.37723988338,213.42156346925577,2.0794973371269547,-0.0394569202557883,[207.05966914 226.76521721],14329.359534304956,567.7725351308123,1.0,True,,,16,79-12,79,60.0
1758,12,225,13,167.01577795756202,27894.270086769666,223.38837696068896,1.982370737198218,-0.0123351388011201,[207.76074239 227.79680957],14339.204025102888,558.0711565558476,1.0,True,,,16,79-12,79,65.0
1759,12,226,14,176.872671838111,31283.9420431521,233.24527084123793,1.9561459491157536,-0.0136868999937388,[208.76647955 228.89453603],14298.41970608288,549.6723218705968,1.0,True,,,16,79-12,79,70.0
1760,12,227,15,186.57723744871953,34811.06553399587,242.9498364518465,1.8455017372608296,-0.0287520283976187,[209.66886052 230.1301235 ],14260.448098719427,535.8287825126623,1.0,True,,,16,79-12,79,75.0
1761,12,228,16,195.3276892107193,38152.90617239933,251.70028821384625,1.6686256651395666,-0.0352125191771506,[210.73835556 231.39921926],14247.790896264942,522.8384173045432,1.0,True,,,16,79-12,79,80.0
1762,12,229,17,203.26349410011522,41316.04803378758,259.63609310324216,1.4933765454893233,-0.0418182835537376,[211.54654511 232.52635584],14190.130307305624,509.5860466887543,1.0,True,,,16,79-12,79,85.0
1763,12,230,18,210.26145466561252,44209.879318099425,266.63405366873945,1.25044282960219,-0.0474189460493741,[212.4214742  233.64183769],14159.19047908355,497.2107658326669,1.0,True,,,16,79-12,79,90.0
1764,12,231,19,215.76792239613712,46555.79633514545,272.14052139926406,1.019187084995582,-0.0412139231096603,[213.08828156 234.84771311],14140.90785331596,486.6353440725085,1.0,True,,,16,79-12,79,95.0
1765,12,232,20,220.45332551556834,48599.668730873134,276.8259245186953,0.8383035985055869,-0.040510005489931,[213.97854699 236.16732682],14086.059976013194,474.8450055219163,1.0,True,,,16,79-12,79,100.0
1766,12,233,21,224.150958381193,50243.65214320731,280.52355738431993,0.6140870300962717,-0.0473861273228033,[214.87349214 237.30155123],14014.335828771114,464.5659583380936,1.0,True,,,16,79-12,79,105.0
1767,12,234,22,226.59419581653106,51344.92957774042,282.966794819658,0.3644423252775539,-0.0465743728374428,[215.53649292 238.38543356],13934.173546559376,453.603221752542,1.0,True,,,16,79-12,79,110.0
1768,12,235,23,227.79538163396853,51890.73589376537,284.16798063709547,0.1483433017218431,-0.0307992885321362,[215.82994056 239.16873575],13856.823976004192,444.3882478388362,1.0,True,,,16,79-12,79,115.0
1769,12,236,24,228.0776288337495,52019.404774425595,284.4502278368764,0.0564494399561908,-0.0183787723531304,[215.85346059 239.63819575],13846.97948520626,438.0026467116036,1.0,True,,,16,79-12,79,120.0
1770,1,76,0,0.0,0.0,54.9189417396479,1.3669575023594462,0.1929164814407853,[188.37978939 185.1262377 ],3078.512908096334,361.55946205099207,0.0,True,,,16,81-1,81,0.0
1771,1,77,1,6.834787511797231,46.71432033141938,61.75372925144513,2.331539909563373,0.2194129544163619,[190.39399201 183.6990908 ],3088.3573988942667,370.80112113687215,0.0,True,,,16,81-1,81,5.0
1772,1,78,2,23.31539909563373,543.6078349886782,78.23434083528163,3.5610870465230655,0.1106171308402446,[189.21269343 182.62223556],3108.0463804901315,382.2053450692105,0.0,True,,,16,81-1,81,10.0
1773,1,79,3,42.445657977027885,1801.6338811028309,97.36459971667578,3.43771121796582,-0.1028962950719602,[189.52752783 179.53339783],3098.201889692199,393.8074152386104,0.0,True,,,16,81-1,81,15.0
1774,1,80,4,57.69251127529194,3328.425857249686,112.61145301493984,2.532124095803463,0.0028590950602138,[190.99852399 178.27275664],3112.26544797496,400.6502102131635,0.0,True,,,16,81-1,81,20.0
1775,1,81,5,67.76689893506253,4592.352591274979,122.68584067471042,3.466302168567958,0.0951961468606005,[189.90587066 177.28463909],3103.8273130053035,402.98303542890864,0.0,True,,,16,81-1,81,25.0
1776,1,82,6,92.35553296097152,8529.544468505095,147.2744747006194,3.484085564409469,-0.1048700220426184,[189.84608334 177.32737791],3102.4209571770275,408.81432399872153,0.0,True,,,16,81-1,81,30.0
1777,1,83,7,102.60775457915722,10528.35129977656,157.5266963188051,2.417601948141774,-0.0721646033488414,[189.10322068 176.70295615],3102.4209571770275,411.8127013006171,0.0,True,,,16,81-1,81,35.0
1778,1,84,8,116.53155244238926,13579.602714633318,171.45049418203715,2.7624395309210543,0.0109435795709498,[189.12603976 178.19348994],3089.7637547225427,414.5924323261132,0.0,True,,,16,81-1,81,40.0
1779,1,85,9,130.23214988836776,16960.412864546288,185.15109162801565,2.527037743851273,-0.0751793415650223,[188.3662848  175.95513739],3106.6400246618555,417.109114154353,0.0,True,,,16,81-1,81,45.0
1780,1,86,10,141.80192988090198,20107.78731794824,196.72087162054987,2.0106461152708306,-0.0608196214746263,[188.79090387 175.59021572],3079.91926392461,415.754284168859,1.0,True,,,16,81-1,81,50.0
1781,1,87,11,150.33861104107606,22601.697969759956,205.25755278072396,1.9188415291050092,-0.0012621881642664,[188.18639205 174.32422829],3084.1383314094383,412.8647997443021,1.0,True,,,16,81-1,81,55.0
1782,1,88,12,160.99034517195207,25917.89123858427,215.90928691159996,1.9980242336281664,-0.0286138029220847,[188.15366299 174.80947796],3096.795533863923,407.51341184569617,1.0,True,,,16,81-1,81,60.0
1783,1,89,13,170.3188533773577,29008.51181577788,225.2377951170056,1.6327034998841612,-0.0607828236061092,[187.88012536 174.36614829],3122.1099387728923,404.7335824748605,1.0,True,,,16,81-1,81,65.0
1784,1,90,14,177.31738017079365,31441.453310633777,232.23632191044155,1.3901959975670737,-0.0576989825043136,[187.76565132 174.08081921],3115.078159631512,397.8664224424066,1.0,True,,,16,81-1,81,70.0
1785,1,91,15,184.22081335302846,33937.30807245135,239.13975509267635,1.0557136748410243,-0.0736106747307155,[187.61071444 174.05379052],3084.1383314094383,392.6238536621346,1.0,True,,,16,81-1,81,75.0
1786,1,92,16,187.87451691920396,35296.83410762424,242.79345865885185,0.6540892502599178,-0.0530419035203112,[187.26856548 173.8101418 ],3074.293840611506,387.27185110515575,1.0,True,,,16,81-1,81,80.0
1787,1,93,17,190.76170585562764,36390.028420949,245.68064759527553,0.5252946396379116,-0.032810042630235,[186.9057451  174.35633419],3115.078159631512,383.0258156516608,1.0,True,,,16,81-1,81,85.0
1788,1,94,18,193.12746331558301,37298.21708671188,248.0464050552309,0.3259888239575673,-0.0293392315489629,[186.37267356 174.25438825],3091.1701105508187,378.94517247313945,1.0,True,,,16,81-1,81,90.0
1789,1,95,19,194.0215940952033,37644.37897524383,248.9405358348512,0.2319023241482824,-0.0041010331585056,[185.69982924 173.61764547],3084.1383314094383,374.23298010965505,1.0,True,,,16,81-1,81,95.0
1790,1,96,20,195.44648655706587,38199.329107501326,250.36542829671376,0.284978492372511,0.0106152336448457,[184.93806632 173.00306916],3089.7637547225427,372.4211639170949,1.0,True,,,16,81-1,81,100.0
1791,2,99,0,0.0,0.0,59.13610742226778,2.828483053136871,-0.1154458383570085,[204.49724456 184.11523478],3074.293840611506,368.1994299660928,0.0,True,,,16,81-2,81,0.0
1792,2,100,1,14.142415265684356,200.00790954706193,73.27852268795213,2.2512538613518283,-0.0219471303596914,[199.61677194 179.72246818],3078.512908096334,369.1552687185703,0.0,True,,,16,81-2,81,5.0
1793,2,101,2,22.51253861351828,506.8143948251516,81.64864603578606,2.609011749539957,0.2590647863935468,[192.39861621 181.63941905],3074.293840611506,372.4934233156972,0.0,True,,,16,81-2,81,10.0
1794,2,102,3,40.232532761083924,1618.6566923716912,99.3686401833517,4.841901725287296,0.3453146001543968,[189.85933668 179.82193943],3070.074773126677,375.8108077118381,0.0,True,,,16,81-2,81,15.0
1795,2,103,4,70.93155586639125,5031.285617626983,130.06766328865902,6.062157751083926,0.0426588269318862,[189.33203151 179.20832907],3056.0112148439166,382.8212419531852,0.0,True,,,16,81-2,81,20.0
1796,2,104,5,100.85411027192319,10171.551558741245,159.99021769419096,5.268489994606159,-0.2110532104992783,[189.76324825 176.07522283],3037.728589076328,388.35376500843586,0.0,True,,,16,81-2,81,25.0
1797,2,105,6,123.61645581245284,15281.028147632103,182.7525632347206,3.9516256460911423,-0.1445330622228359,[189.00222275 176.2676598 ],3040.54130073288,393.94453635604185,0.0,True,,,16,81-2,81,30.0
1798,2,106,7,140.37036673283464,19703.83985671048,199.5064741551024,3.8231593723777992,0.0288999245491913,[187.56464091 174.26179457],3053.1985031873646,399.10239315959313,0.0,True,,,16,81-2,81,35.0
1799,2,107,8,161.84804953623083,26194.79113868223,220.9841569584986,4.240624891583056,-0.0453185455045328,[185.73874269 175.09088208],3077.106552268058,401.9750855869875,0.0,True,,,16,81-2,81,40.0
1800,2,108,9,182.7766156486652,33407.29122797988,241.91272307093297,3.3699739173324703,-0.2100373513159084,[184.02572801 172.832604  ],3043.354012389432,405.2881292076856,0.0,True,,,16,81-2,81,45.0
1801,2,109,10,195.54778870955553,38238.937669196974,254.6838961318233,2.1402513784239714,-0.1598496716910836,[184.18803813 173.16746646],3036.322233248052,403.9491064554702,1.0,True,,,16,81-2,81,50.0
1802,2,110,11,204.1791294329049,41689.11689597893,263.31523685517266,1.7714772004216344,-0.0255164129215859,[184.46326568 173.69890741],3025.071386621843,401.0125309177874,1.0,True,,,16,81-2,81,55.0
1803,2,111,12,213.26256071377188,45480.91980219523,272.39866813603965,1.8850872492081123,-0.0142926035988625,[183.38964073 174.52379541],3027.884098278395,398.6747366869236,1.0,True,,,16,81-2,81,60.0
1804,2,112,13,223.030001924986,49742.38175865926,282.1661093472538,1.6285511644330086,-0.0326041036750393,[183.47489243 175.00874301],3016.6332516521866,397.0528755589772,1.0,True,,,16,81-2,81,65.0
1805,2,113,14,229.54807235810196,52692.31752332042,288.68417978036973,1.559046212457719,-0.0372176907488227,[183.27450044 174.13191724],3020.8523191370145,395.02504545529,1.0,True,,,16,81-2,81,70.0
1806,2,114,15,238.6204640495632,56939.72586322888,297.75657147183097,1.256374256944781,-0.1023417948445228,[183.93946792 174.07987114],3037.728589076328,389.7512326164229,1.0,True,,,16,81-2,81,75.0
1807,2,115,16,242.11181492754977,58618.13092751212,301.24792234981754,0.5356282640124903,-0.0879294203080189,[183.88579342 174.60955508],3029.2904541066714,385.8459434224967,1.0,True,,,16,81-2,81,80.0
1808,2,116,17,243.9767466896881,59524.65292528423,303.11285411195587,0.3770800538645915,-0.0216356884645171,[182.97690173 174.00927564],3036.322233248052,382.0520074038887,1.0,True,,,16,81-2,81,85.0
1809,2,117,18,245.8826154661957,60458.260588497054,305.01872288846346,0.3192713793673192,-0.0208320222774347,[183.44472734 173.27148808],3008.19511668253,379.5086897410277,1.0,True,,,16,81-2,81,90.0
1810,2,118,19,247.1694604833613,61092.742195635896,306.30556790562906,0.1687598310902444,-0.0239120720619951,[183.34709734 172.58876187],3015.2268958239106,377.4258055004996,1.0,True,,,16,81-2,81,95.0
1811,2,119,20,247.57021377709813,61291.01074963807,306.7063211993659,0.0801506587473682,-0.0177218344685752,[182.35279805 172.42484264],3030.6968099349474,375.1109764287704,1.0,True,,,16,81-2,81,100.0
1812,6,214,0,0.0,0.0,64.92679965585603,0.4321885129373527,0.0099194312093979,[201.60686819 194.8754629 ],2861.934110541818,408.20406094229634,0.0,True,,,16,81-6,81,0.0
1813,6,215,1,2.1609425646867635,4.669672767875007,67.0877422205428,0.4817856689843424,0.0074227317250655,[200.5    194.6875],2892.873938763892,408.7583429553071,0.0,True,,,16,81-6,81,5.0
1814,6,216,2,4.817856689843424,23.211743083869035,69.74465634569945,0.5064158301880084,0.1533240581960905,[202.03345211 191.15032359],2849.276908087333,411.0948491931623,0.0,True,,,16,81-6,81,10.0
1815,6,217,3,7.225100866566848,52.20208253206501,72.15190052242288,2.0150262509452475,0.2338403273820522,[199.72578795 190.67209931],2899.905717905272,419.4046298121603,0.0,True,,,16,81-6,81,15.0
1816,6,218,4,24.9681191992959,623.4069763502484,89.89491885515193,2.8448191040085304,0.0483537559393192,[198.64671275 180.8625583 ],2849.276908087333,434.06142104818497,0.0,True,,,16,81-6,81,20.0
1817,6,219,5,35.67329190665215,1272.583755457214,100.60009156250818,2.49856381033844,-0.0107836970119214,[191.51085336 180.59665156],2852.0896197438856,443.9073192711707,0.0,True,,,16,81-6,81,25.0
1818,6,220,6,49.95375730268029,2495.3778686550854,114.88055695853632,2.736982133889316,0.0722651809331503,[187.29551699 178.73418278],2854.9023314004376,450.3883240868512,0.0,True,,,16,81-6,81,30.0
1819,6,221,7,63.043113245545314,3974.434127690651,127.96991290140134,3.2212156196699437,0.2198107455225884,[184.80165303 176.31538813],2838.0260614611248,455.09042777887294,0.0,True,,,16,81-6,81,35.0
1820,6,222,8,82.16591349937974,6751.237341187554,147.09271315523577,4.935089589115201,0.1220721849873207,[181.11259878 173.76536979],2842.2451289459527,453.977188881692,1.0,True,,,16,81-6,81,40.0
1821,6,223,9,112.39400913669732,12632.41328982,177.32080879255335,4.441937469543151,-0.2646872576949478,[179.13898542 174.45498976],2823.962503178364,451.5605057872652,1.0,True,,,16,81-6,81,45.0
1822,6,224,10,126.58528819481126,16023.835187363422,191.51208785066729,2.2882170121657226,-0.2318971703728411,[176.58769239 174.48649984],2839.4324172894007,452.6453575149962,1.0,True,,,16,81-6,81,50.0
1823,6,225,11,135.27617925835452,18299.644674738473,200.20297891421055,2.1229657658147403,0.0761008108427455,[175.36076177 173.14334614],2815.5243682087075,445.7486271086203,1.0,True,,,16,81-6,81,55.0
1824,6,226,12,147.81494585295866,21849.2582175131,212.7417455088147,3.049225120593178,-0.0179838983644566,[173.67419966 171.72288635],2836.6197056328488,437.6859669379594,1.0,True,,,16,81-6,81,60.0
1825,6,227,13,165.76843046428633,27479.17253859293,230.69523012014236,1.943126782170174,-0.2773498792196142,[173.11126899 171.17395621],2857.715043056989,435.0612239150638,1.0,True,,,16,81-6,81,65.0
1826,6,228,14,167.2462136746604,27971.295988510163,232.17301333051643,0.275726328397036,-0.1805398836787512,[172.93849344 170.49759271],2890.06122710734,427.1029598130051,1.0,True,,,16,81-6,81,70.0
1827,6,229,15,168.52569374825669,28400.9094533312,233.45249340411272,0.1377279453826617,-0.0235032519539811,[171.97304036 170.83625737],2898.499362076996,422.8377594412684,1.0,True,,,16,81-6,81,75.0
1828,6,230,16,168.623493128487,28433.882434852905,233.55029278434304,0.0406938088572246,-0.0191477174644933,[174.126689   170.81470862],2880.216736309407,417.16590160241066,1.0,True,,,16,81-6,81,80.0
1829,6,231,17,168.93263183682893,28538.23409931759,233.85943149268496,-0.0537492292622715,-0.0145242376356446,[174.64553584 170.66839204],2909.750208703205,411.44698527133966,1.0,True,,,16,81-6,81,85.0
1830,6,232,18,168.0860008358643,28252.903676994178,233.01280049172033,-0.1045485674992221,0.003386376185951,[174.76861746 171.16415018],2909.750208703205,408.3787772114112,1.0,True,,,16,81-6,81,90.0
1831,6,233,19,167.88714616183668,28186.09384636592,232.8139458176927,-0.0198854674027614,0.0104548567499219,[174.79757614 171.28079227],2892.873938763892,407.3000929341857,1.0,True,,,16,81-6,81,95.0
1832,6,234,20,167.88714616183668,28186.093846365915,232.8139458176927,-2.842170943040401e-15,0.0019867099322291,[174.79757614 171.28079227],2878.810380481131,404.172491481033,1.0,True,,,16,81-6,81,100.0
1833,6,235,21,167.88714616183668,28186.093846365915,232.8139458176927,-1.836808046959959e-05,-3.673616093635701e-06,[174.79757614 171.28079227],2902.7184295618245,403.8139063336056,1.0,True,,,16,81-6,81,105.0
1834,6,236,22,167.88696248103196,28186.032171107443,232.813762136888,-3.673616093919918e-05,-3.6736160939199177e-06,[177.03384542 170.8987035 ],2883.029447965959,402.57419245825,1.0,True,,,16,81-6,81,110.0
1835,76,193,0,0.0,0.0,115.66648699054667,1.0464297770856716,-0.000941800389034,[197.10894499 196.84114909],2956.159951036316,419.8098340922175,0.0,True,,,16,81-76,81,0.0
1836,76,194,1,5.232148885428373,27.375381959289214,120.89863587597505,1.0417207751405015,0.0484156704671417,[201.44864569 197.63475126],2954.75359520804,428.07821740723296,0.0,True,,,16,81-76,81,5.0
1837,76,195,2,10.417207751405002,108.51821733593276,126.08369474195167,1.5305864817570891,0.1987529599953996,[202.29985685 195.36038598],2961.78537434942,436.67226670853614,0.0,True,,,16,81-76,81,10.0
1838,76,196,3,20.53801370299925,421.81000686458503,136.20450069354592,3.0292503750944975,0.2161146460165224,[203.08198933 194.85465192],2953.347239379763,442.16821060344375,0.0,True,,,16,81-76,81,15.0
1839,76,197,4,40.70971150234999,1657.280610604567,156.37619849289666,3.6917329419223135,-0.0230959755949407,[202.40420894 194.9203067 ],2936.47096944045,446.68626681320984,0.0,True,,,16,81-76,81,20.0
1840,76,198,5,57.45534312222239,3301.1164532923076,173.12183011276906,2.7982906191450896,-0.1570756160516452,[200.61530302 195.6772196 ],2966.004441834248,450.5508190715445,0.0,True,,,16,81-76,81,25.0
1841,76,199,6,68.69261769380088,4718.6757256266865,184.35910468434756,2.1209767814058607,-0.1204311580860917,[199.39976246 194.70759822],2964.598086005972,453.28502643010415,0.0,True,,,16,81-76,81,30.0
1842,76,200,7,78.665110936281,6188.199678617396,194.33159792682767,1.593979038284172,-0.0810923711797451,[198.62315959 194.58741231],2967.410797662524,454.09088292248913,0.0,True,,,16,81-76,81,35.0
1843,76,201,8,84.6324080766426,7162.644496851361,200.29889506718928,1.3100530696084092,0.028209074888158,[197.9312317  193.63602434],2978.6616442887325,449.96482964358614,1.0,True,,,16,81-76,81,40.0
1844,76,202,9,91.76564163236509,8420.932984199657,207.43212862291176,1.8760697871657528,0.0700282548222117,[197.82101196 194.50539566],2968.8171534908,445.0426021876799,1.0,True,,,16,81-76,81,45.0
1845,76,203,10,103.39310594830013,10690.134357636416,219.0595929388468,2.0103356178305263,-0.0053079596873979,[196.0174458  194.09149647],2981.4743559452845,442.37758413147014,1.0,True,,,16,81-76,81,50.0
1846,76,204,11,111.86899781067038,12514.672671163768,227.53548480121705,1.8229901902917731,-0.0765416504590803,[194.6304006 194.1568383],2964.598086005972,438.6272831946407,1.0,True,,,16,81-76,81,55.0
1847,76,205,12,121.62300785121789,14792.156038777404,237.28949484176457,1.2449191132397233,-0.1445946670940301,[191.39966323 195.97228653],2949.128171894935,433.45799968597896,1.0,True,,,16,81-76,81,60.0
1848,76,206,13,124.31818894306755,15455.01210208425,239.98467593361423,0.3770435193514714,-0.0981638819326886,[190.11046229 195.08656363],2954.75359520804,430.3175276076831,1.0,True,,,16,81-76,81,65.0
1849,76,207,14,125.39344304473258,15723.515558612591,241.05993003527925,0.2632802939128368,-0.0276118985978769,[190.19216232 194.4641436 ],2904.1247853901004,422.1291149840373,1.0,True,,,16,81-76,81,70.0
1850,76,208,15,126.95099188219598,16116.554339873384,242.61747887274265,0.1009245333727022,-0.030643282689013,[189.55952466 193.47277499],2932.251901955622,416.8539540482546,1.0,True,,,16,81-76,81,75.0
1851,76,209,16,126.4026883784596,15977.639629301966,242.06917536900627,-0.0431525329772938,-0.0100924533372702,[189.01353356 193.54820068],2932.251901955622,412.01604124142983,1.0,True,,,16,81-76,81,80.0
1852,76,210,17,126.51946655242301,16007.175416709686,242.18595354296968,0.0,0.0019796898184611,[189.76303816 193.02722706],2874.591312996303,409.17524990841054,1.0,True,,,16,81-76,81,85.0
