time,r_relay
18.86,9098.877164078793
18.88,9107.025231341835
18.9,9115.171709621529
18.92,9123.316600599344
18.94,9131.459905953181
18.96,9139.601627357408
18.98,9147.74176648286
19.0,9155.880324996857
19.02,9164.01730456319
19.04,9172.152706842166
19.06,9180.286533490598
19.08,9188.418786161832
19.1,9196.54946650573
19.12,9204.678576168713
19.14,9212.806116793749
19.16,9220.932090020387
19.18,9229.056497484735
19.2,9237.179340819497
19.22,9245.300621653978
19.24,9253.420341614086
19.26,9261.538502322355
19.28,9269.655105397946
19.3,9277.770152456656
19.32,9285.883645110947
19.34,9293.995584969929
19.36,9302.105973639387
19.38,9310.214812721799
19.4,9318.32210381631
19.42,9326.427848518802
19.44,9334.532048421848
19.46,9342.634705114737
19.48,9350.735820183514
19.5,9358.835395210956
19.52,9366.933431776582
19.54,9375.029931456698
19.56,9383.124895824365
19.58,9391.218326449434
19.6,9399.310224898549
19.62,9407.40059273515
19.64,9415.4894315195
19.66,9423.576742808682
19.68,9431.662528156598
19.7,9439.746789114008
19.72,9447.829527228518
19.74,9455.910744044593
19.76,9463.99044110357
19.78,9472.068619943664
19.8,9480.145282099977
19.82,9488.22042910452
19.84,9496.2940624862
19.86,9504.366183770855
19.88,9512.436794481235
19.9,9520.505896137032
19.92,9528.57349025489
19.94,9536.639578348399
19.96,9544.704161928112
19.98,9552.767242501563
20.0,9560.82882157326
20.02,9568.888900644708
20.04,9576.94748121441
20.06,9585.004564777873
20.08,9593.06015282763
20.1,9601.114246853236
20.12,9609.166848341281
20.14,9617.217958775404
20.16,9625.267579636291
20.18,9633.315712401698
20.2,9641.362358546443
20.22,9649.407519542432
20.24,9657.451196858652
20.26,9665.493391961196
20.28,9673.53410631325
20.3,9681.573341375124
20.32,9689.611098604246
20.34,9697.647379455177
20.36,9705.682185379617
20.38,9713.715517826415
20.4,9721.74737824157
20.42,9729.777768068258
20.44,9737.806688746816
20.46,9745.834141714764
20.48,9753.86012840682
20.5,9761.884650254895
20.52,9769.9077086881
20.54,9777.929305132777
20.56,9785.949441012466
20.58,9793.968117747958
20.6,9801.98533675727
20.62,9810.00109945568
20.64,9818.0154072557
20.66,9826.028261567119
20.68,9834.039663796999
20.7,9842.049615349664
20.72,9850.058117626746
20.74,9858.065172027154
20.76,9866.070779947107
20.78,9874.074942780131
20.8,9882.077661917074
20.82,9890.078938746097
20.84,9898.078774652711
20.86,9906.077171019757
20.88,9914.074129227423
20.9,9922.069650653262
20.92,9930.063736672182
20.94,9938.056388656472
20.96,9946.047607975783
20.98,9954.037395997168
21.0,9962.025754085067
21.02,9970.01268360132
21.04,9977.998185905182
21.06,9985.982262353315
21.08,9993.964914299808
21.1,10001.946143096182
21.12,10009.925950091394
21.14,10017.904336631853
21.16,10025.881304061404
21.18,10033.856853721372
21.2,10041.830986950532
21.22,10049.803705085147
21.24,10057.775009458948
21.26,10065.744901403159
21.28,10073.713382246502
21.3,10081.680453315203
21.32,10089.646115932994
21.34,10097.610371421122
21.36,10105.57322109836
21.38,10113.534666281013
21.4,10121.494708282917
21.42,10129.453348415456
21.44,10137.41058798757
21.46,10145.36642830575
21.48,10153.320870674052
21.5,10161.273916394108
21.52,10169.225566765124
21.54,10177.175823083897
21.56,10185.124686644811
21.58,10193.072158739846
