time,r_simple
42.3,511.07617047980506
42.32,511.28180554993094
42.34,511.4874236068236
42.36,511.6930246585195
42.38,511.89860871304774
42.4,512.1041757784294
42.42,512.3097258626785
42.44,512.515258973801
42.46,512.7207751197956
42.48,512.9262743086535
42.5,513.1317565483583
42.52,513.3372218468861
42.54,513.542670212205
42.56,513.7481016522767
42.58,513.9535161750545
42.6,514.1589137884845
42.62,514.3642945005056
42.64,514.5696583190488
42.66,514.7750052520377
42.68,514.980335307389
42.7,515.1856484930116
42.72,515.3909448168066
42.74,515.5962242866686
42.76,515.801486910484
42.78,516.0067326961324
42.8,516.2119616514856
42.82,516.4171737844083
42.84,516.6223691027578
42.86,516.8275476143838
42.88,517.0327093271295
42.9,517.2378542488296
42.92,517.4429823873123
42.94,517.6480937503983
42.96,517.8531883459009
42.98,518.0582661816265
43.0,518.2633272653738
43.02,518.4683716049345
43.04,518.6733992080929
43.06,518.8784100826263
43.08,519.0834042363041
43.1,519.2883816768896
43.12,519.4933424121381
43.14,519.6982864497979
43.16,519.90321379761
43.18,520.1081244633085
43.2,520.3130184546202
43.22,520.5178957792644
43.24,520.7227564449539
43.26,520.9276004593942
43.28,521.1324278302831
43.3,521.3372385653117
43.32,521.5420326721645
43.34,521.7468101585181
43.36,521.951571032042
43.38,522.1563153003996
43.4,522.361042971246
43.42,522.5657540522302
43.44,522.7704485509934
43.46,522.9751264751707
43.48,523.179787832389
43.5,523.3844326302693
43.52,523.5890608764249
43.54,523.7936725784621
43.56,523.9982677439807
43.58,524.2028463805731
43.6,524.4074084958248
43.62,524.6119540973145
43.64,524.8164831926138
43.66,525.0209957892873
43.68,525.225491894893
43.7,525.4299715169816
43.72,525.6344346630971
43.74,525.8388813407764
43.76,526.0433115575499
43.78,526.2477253209408
43.8,526.4521226384655
43.82,526.656503517633
43.84,526.860867965947
43.86,527.0652159909024
43.88,527.2695475999888
43.9,527.4738628006882
43.92,527.6781616004756
43.94,527.8824440068197
43.96,528.0867100271827
43.98,528.2909596690191
44.0,528.4951929397771
44.02,528.6994098468984
44.04,528.9036103978171
44.06,529.1077945999614
44.08,529.3119624607524
44.1,529.516113987605
44.12,529.720249187926
44.14,529.9243680691169
44.16,530.1284706385719
44.18,530.3325569036786
44.2,530.5366268718176
44.22,530.7406805503633
44.24,530.9447179466833
44.26,531.1487390681383
44.28,531.3527439220827
44.3,531.5567325158638
44.32,531.7607048568228
44.34,531.9646609522938
44.36,532.1686008096045
44.38,532.3725244360762
44.4,532.5764318390234
44.42,532.7803230257535
44.44,532.9841980035684
44.46,533.1880567797622
44.48,533.391899361624
44.5,533.5957257564345
44.52,533.7995359714693
44.54,534.0033300139969
44.56,534.2071078912792
44.58,534.4108696105715
44.6,534.6146151791233
44.62,534.8183446041768
44.64,535.0220578929678
44.66,535.2257550527261
44.68,535.4294360906747
44.7,535.6331010140301
44.72,535.8367498300024
44.74,536.0403825457952
44.76,536.2439991686058
44.78,536.4475997056248
44.8,536.6511841640371
44.82,536.8547525510202
44.84,537.0583048737458
44.86,537.2618411393786
44.88,537.465361355078
44.9,537.6688655279961
44.92,537.8723536652791
44.94,538.0758257740663
44.96,538.2792818614911
44.98,538.4827219346805
45.0,538.6861460007553
45.02,538.8895540668295
45.04,539.0929461400109
45.06,539.2963222274018
45.08,539.4996823360966
45.1,539.7030264731851
45.12,539.9063546457498
45.14,540.1096668608674
45.16,540.3129631256073
45.18,540.5162434470345
45.2,540.719507832206
45.22,540.9227562881734
45.24,541.125988821982
45.26,541.3292054406708
45.28,541.5324061512723
45.3,541.7355909608133
45.32,541.9387598763143
45.34,542.1419129047888
45.36,542.3450500532454
45.38,542.5481713286855
45.4,542.7512767381047
45.42,542.9543662884927
45.44,543.1574399868327
45.46,543.3604978401016
45.48,543.5635398552706
45.5,543.7665660393045
45.52,543.9695763991623
45.54,544.1725709417962
45.56,544.375549674153
45.58,544.578512603173
45.6,544.7814597357903
45.62,544.9843910789335
45.64,545.187306639525
45.66,545.3902064244803
45.68,545.59309044071
45.7,545.7959586951176
45.72,545.9988111946013
45.74,546.2016479460531
45.76,546.4044689563588
45.78,546.6072742323981
45.8,546.8100637810451
45.82,547.0128376091676
45.84,547.2155957236275
45.86,547.4183381312805
45.88,547.6210648389768
45.9,547.8237758535599
45.92,548.0264711818684
45.94,548.2291508307334
45.96,548.4318148069818
45.98,548.6344631174331
46.0,548.8370957689019
46.02,549.0397127681963
46.04,549.2423141221185
46.06,549.4448998374652
46.08,549.6474699210268
46.1,549.8500243795878
46.12,550.052563219927
46.14,550.2550864488176
46.16,550.4575940730259
46.18,550.6600860993137
46.2,550.862562534436
46.22,551.0650233851421
46.24,551.267468658176
46.26,551.4698983602748
46.28,551.6723124981711
46.3,551.8747110785905
46.32,552.0770941082533
46.34,552.2794615938743
46.36,552.4818135421623
46.38,552.6841499598197
46.4,552.886470853544
46.42,553.0887762300264
46.44,553.2910660959525
46.46,553.4933404580023
46.48,553.6955993228495
46.5,553.8978426971627
46.52,554.1000705876047
46.54,554.3022830008321
46.56,554.5044799434958
46.58,554.7066614222416
46.6,554.9088274437091
46.62,555.1109780145323
46.64,555.3131131413397
46.66,555.5152328307539
46.68,555.7173370893917
46.7,555.9194259238644
46.72,556.121499340778
46.74,556.3235573467321
46.76,556.525599948321
46.78,556.7276271521337
46.8,556.929638964753
46.82,557.1316353927566
46.84,557.3336164427163
46.86,557.535582121198
46.88,557.7375324347624
46.9,557.9394673899645
46.92,558.1413869933538
46.94,558.343291251474
46.96,558.5451801708638
46.98,558.7470537580554
47.0,558.9489120195758
47.02,559.1507549619471
47.04,559.3525825916848
47.06,559.5543949152997
47.08,559.7561919392965
47.1,559.9579736701749
47.12,560.1597401144286
47.14,560.3614912785459
47.16,560.56322716901
47.18,560.7649477922978
47.2,560.9666531548818
47.22,561.1683432632276
